Site,Place,Latitude,Longitude,Year,Microplastic_Level,pH_Level,Temperature
D,"Sitio Pulo, Navotas – Lagoon (South Side)",14.677275,120.92896,2019,91.36,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677887,120.928281,2019,244.52,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677354,120.928225,2019,188.41,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678537,120.92847,2019,77.85,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677131,120.928648,2019,189.47,,
D,"Sitio Pulo, Navotas – Lagoon (South Side)",14.677549,120.92913,2019,115.41,,
B,"Sitio Pulo, Navotas – Coast (North Side)",14.678824,120.927523,2019,78.06,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677594,120.928168,2019,217.47,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677412,120.928229,2019,167.44,,
D,"Sitio Pulo, Navotas – Lagoon (South Side)",14.67769,120.929265,2019,104.96,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677857,120.929018,2019,231.99,,
B,"Sitio Pulo, Navotas – Coast (North Side)",14.678184,120.927951,2019,84.0,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678922,120.927979,2019,78.45,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678654,120.928303,2019,82.04,,
B,"Sitio Pulo, Navotas – Coast (North Side)",14.678404,120.927505,2019,74.22,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678275,120.927817,2019,74.91,,
D,"Sitio Pulo, Navotas – Lagoon (South Side)",14.677389,120.929191,2019,96.29,,
B,"Sitio Pulo, Navotas – Coast (North Side)",14.678032,120.927786,2019,97.05,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678711,120.928102,2019,78.51,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.67869,120.927817,2019,51.66,,
A,"Sitio Pulo, Navotas – Coast (South Side)",14.677787,120.928421,2019,168.41,,
C,"Sitio Pulo, Navotas – Lagoon (North Side)",14.678513,120.927843,2019,62.74,,
